Wall time,Step,Value
1742128704.6915042,74000,1.2142857313156128
1742128705.370311,75000,1.3809523582458496
1742128706.092502,76000,1.3958333730697632
1742128706.813525,77000,2.5
1742128707.4744651,78000,0.7083333134651184
1742128708.235269,79000,1.3181818723678589
1742128708.924371,80000,2.473684310913086
1742128710.3326778,82000,1.2272727489471436
1742128710.982485,83000,2.3529412746429443
1742128712.4047859,85000,2.761904716491699
1742128713.117183,86000,2.78947377204895
1742128713.76751,87000,3.200000047683716
1742128714.501206,88000,2.2857143878936768
1742128715.1512241,89000,2.8684210777282715
1742128715.910563,90000,2.3421051502227783
1742128717.327258,92000,2.0238094329833984
1742128718.016014,93000,0.8799999952316284
1742128718.6939561,94000,2.805555582046509
1742128719.448388,95000,1.3409091234207153
1742128720.111962,96000,1.1818181276321411
1742128720.796618,97000,2.4000000953674316
1742128721.526649,98000,1.8809523582458496
1742128722.880766,100000,1.7619047164916992
1742128723.577825,101000,1.7619047164916992
1742128724.309029,102000,1.6521738767623901
1742128724.954711,103000,0.8260869383811951
1742128725.716363,104000,1.9318181276321411
1742128726.3877828,105000,1.8333333730697632
1742128727.058845,106000,1.6666666269302368
1742128727.731771,107000,2.1052632331848145
1742128728.5248451,108000,1.2173912525177002
1742128729.196533,109000,2.973684310913086
1742128729.860991,110000,1.1399999856948853
1742128730.594848,111000,1.08695650100708
1742128731.260386,112000,1.975000023841858
1742128732.033688,113000,1.60869562625885
1742128732.676325,114000,3.470588207244873
1742128733.3214872,115000,2.299999952316284
1742128734.057926,116000,1.5208333730697632
1742128734.770837,117000,0.5208333134651184
1742128735.463514,118000,2.4749999046325684
1742128736.1799629,119000,1.7142857313156128
1742128736.872093,120000,1.899999976158142
1742128737.571027,121000,2.3499999046325684
1742128738.30253,122000,1.3095238208770752
1742128739.053686,123000,1.5227272510528564
1742128739.7064168,124000,1.4375
1742128740.404703,125000,2.575000047683716
1742128741.093504,126000,1.1578947305679321
1742128741.802575,127000,1.7272727489471436
1742128742.4761019,128000,1.6818181276321411
1742128743.8611672,130000,1.3125
1742128744.574463,131000,1.1521738767623901
1742128746.7206001,134000,2.700000047683716
1742128747.3923872,135000,1.8333333730697632
1742128748.7896352,137000,1.2857142686843872
1742128749.460531,138000,1.7291666269302368
1742128750.939899,140000,1.9772727489471436
1742128752.302352,142000,0.8541666865348816
1742128753.0647979,143000,2.5250000953674316
1742128753.7659361,144000,2.674999952316284
1742128754.416752,145000,1.952380895614624
1742128755.177881,146000,2.200000047683716
1742128755.863513,147000,2.357142925262451
1742128757.383919,149000,1.7391303777694702
1742128758.184465,150000,2.7750000953674316
1742128758.8587132,151000,3.026315689086914
1742128759.615461,152000,1.375
1742128760.984112,154000,0.6851851940155029
1742128761.785177,155000,2.6315789222717285
1742128762.429031,156000,1.875
1742128763.171461,157000,0.8636363744735718
1742128763.8756921,158000,1.3958333730697632
1742128764.579703,159000,1.6363636255264282
1742128765.259632,160000,1.8095238208770752
1742128766.655923,162000,1.8695652484893799
1742128767.362726,163000,2.404761791229248
1742128768.7707388,165000,1.795454502105713
1742128769.546023,166000,1.0416666269302368
1742128770.881645,168000,1.5
1742128771.519296,169000,1.2391303777694702
1742128772.311867,170000,2.4473683834075928
1742128773.694468,172000,1.5208333730697632
1742128774.3712142,173000,2.8611111640930176
1742128775.058697,174000,3.6388888359069824
1742128776.5336509,176000,0.7916666865348816
1742128777.219606,177000,1.0499999523162842
1742128777.918806,178000,1.93478262424469
1742128778.586634,179000,1.2380952835083008
1742128780.043875,181000,2.357142925262451
1742128780.709641,182000,1.8333333730697632
1742128781.363926,183000,2.8684210777282715
1742128782.11494,184000,0.6363636255264282
1742128782.8095841,185000,2.325000047683716
1742128783.499569,186000,2.25
1742128784.284992,187000,1.795454502105713
1742128784.981809,188000,2.277777671813965
1742128785.6639612,189000,2.5526316165924072
1742128786.329535,190000,3.4473683834075928
1742128787.0333261,191000,1.547619104385376
1742128787.707721,192000,2.5
1742128789.767241,195000,2.25
1742128792.602006,199000,2.0
1742128793.26299,200000,1.7999999523162842
1742128793.974245,201000,1.1363636255264282
1742128794.728575,202000,1.6458333730697632
1742128795.374822,203000,3.194444417953491
1742128796.121408,204000,1.60869562625885
1742128797.521517,206000,1.4583333730697632
1742128798.22399,207000,1.625
1742128798.9444501,208000,2.7142856121063232
1742128799.658394,209000,1.476190447807312
1742128800.345593,210000,1.8809523582458496
1742128802.454566,213000,2.404761791229248
1742128803.189056,214000,2.424999952316284
1742128803.831996,215000,2.2249999046325684
1742128804.487614,216000,2.325000047683716
1742128805.193803,217000,2.473684310913086
1742128806.014102,218000,1.8250000476837158
1742128806.67636,219000,1.43478262424469
1742128807.4133399,220000,1.2173912525177002
1742128807.946679,221000,3.4375
1742128808.696491,222000,2.4749999046325684
1742128809.4905238,223000,1.6875
1742128810.215616,224000,2.25
1742128811.647983,226000,2.6842105388641357
1742128812.316545,227000,2.8611111640930176
1742128813.0413508,228000,0.9814814925193787
1742128814.463757,230000,1.9736841917037964
1742128815.0525272,231000,2.2857143878936768
1742128815.744119,232000,1.7380952835083008
1742128816.441487,233000,1.454545497894287
1742128817.1685069,234000,1.5
1742128817.901601,235000,2.236842155456543
1742128818.6042821,236000,2.357142925262451
1742128820.0219798,238000,0.9375
1742128820.642772,239000,2.095238208770752
1742128822.120341,241000,1.6590908765792847
1742128822.750943,242000,3.026315689086914
1742128823.458215,243000,1.295454502105713
1742128824.864331,245000,1.5227272510528564
1742128825.568319,246000,1.8571428060531616
1742128826.27324,247000,2.763157844543457
1742128826.949425,248000,1.9285714626312256
1742128827.615464,249000,1.8095238208770752
1742128828.3097,250000,2.090909004211426
1742128829.003928,251000,2.722222328186035
1742128829.684757,252000,2.0
1742128830.5061069,253000,1.2799999713897705
1742128831.201756,254000,2.8888888359069824
1742128831.783138,255000,1.9722222089767456
1742128832.5187142,256000,1.0800000429153442
1742128833.222742,257000,2.9473683834075928
1742128834.75443,259000,3.125
1742128835.48266,260000,2.424999952316284
1742128836.118582,261000,1.476190447807312
1742128836.81692,262000,1.545454502105713
1742128838.2735538,264000,1.5750000476837158
1742128838.951576,265000,1.8095238208770752
1742128839.61098,266000,1.2291666269302368
1742128841.032407,268000,1.5
1742128842.483629,270000,1.3571428060531616
1742128843.834543,272000,1.774999976158142
1742128844.495201,273000,1.58695650100708
1742128845.167721,274000,0.9347826242446899
1742128845.868435,275000,3.472222328186035
1742128846.6070132,276000,1.976190447807312
1742128848.039476,278000,1.9285714626312256
1742128848.654932,279000,2.125
1742128849.3379,280000,1.58695650100708
1742128850.050956,281000,1.375
1742128850.852308,282000,2.0714285373687744
1742128851.4992352,283000,1.899999976158142
1742128852.181687,284000,2.71052622795105
1742128852.868714,285000,2.075000047683716
1742128854.978587,288000,2.450000047683716
1742128856.4289548,290000,2.8947367668151855
1742128857.804054,292000,0.9347826242446899
1742128858.4907122,293000,2.527777671813965
1742128859.8866692,295000,1.5
1742128860.608397,296000,2.0
1742128861.279365,297000,1.8333333730697632
1742128861.9841201,298000,2.8684210777282715
1742128862.687072,299000,1.58695650100708
1742128863.44942,300000,1.7391303777694702
1742128864.0944939,301000,2.450000047683716
1742128864.8367271,302000,2.25
1742128865.5207,303000,2.0999999046325684
1742128866.145391,304000,2.0
1742128866.9114518,305000,2.0
1742128869.014287,308000,1.8571428060531616
1742128869.7145238,309000,1.10869562625885
1742128870.40176,310000,1.7619047164916992
1742128871.08179,311000,1.52173912525177
1742128871.8335779,312000,2.6578948497772217
1742128873.238474,314000,2.424999952316284
1742128873.990207,315000,1.1304347515106201
1742128874.637652,316000,2.25
1742128875.359822,317000,1.5909091234207153
1742128876.086229,318000,2.4473683834075928
1742128876.7288918,319000,2.5789473056793213
1742128877.4977548,320000,1.1041666269302368
1742128878.111866,321000,2.8888888359069824
1742128878.858795,322000,2.090909004211426
1742128879.632939,323000,1.523809552192688
1742128880.500891,324000,1.6904761791229248
1742128881.147268,325000,2.5
1742128881.882324,326000,2.452380895614624
1742128882.5132852,327000,1.225000023841858
1742128883.214968,328000,1.5
1742128884.0097752,329000,2.1315789222717285
1742128884.640926,330000,2.2750000953674316
1742128885.3254368,331000,1.7380952835083008
1742128885.992269,332000,2.357142925262451
1742128887.425445,334000,3.3235294818878174
1742128888.814409,336000,1.7619047164916992
1742128889.5605981,337000,1.6136363744735718
1742128890.238817,338000,0.8125
1742128890.8970509,339000,0.95652174949646
1742128891.61808,340000,1.3695652484893799
1742128892.354767,341000,2.4749999046325684
1742128893.027891,342000,0.5769230723381042
1742128893.77177,343000,1.3043478727340698
1742128894.494455,344000,1.8571428060531616
1742128895.197841,345000,2.6190476417541504
1742128895.862891,346000,2.805555582046509
1742128896.636086,347000,1.476190447807312
1742128897.226345,348000,2.6315789222717285
1742128897.9113631,349000,1.7894736528396606
1742128898.695814,350000,2.454545497894287
1742128899.287574,351000,0.8181818127632141
1742128900.0496142,352000,2.0217392444610596
1742128900.776896,353000,2.1666667461395264
1742128901.454587,354000,1.6904761791229248
1742128902.180424,355000,1.3260869979858398
1742128902.930719,356000,0.8333333134651184
1742128903.582848,357000,1.3478261232376099
1742128904.27872,358000,1.5909091234207153
1742128905.025631,359000,2.575000047683716
1742128905.720972,360000,1.954545497894287
1742128906.388384,361000,1.7619047164916992
1742128907.0477812,362000,1.9047619104385376
1742128907.717616,363000,1.975000023841858
1742128908.433772,364000,2.2608695030212402
1742128909.169311,365000,1.1363636255264282
1742128909.84658,366000,3.0526316165924072
1742128910.588723,367000,0.6521739363670349
1742128911.313339,368000,1.6458333730697632
1742128911.98352,369000,1.9736841917037964
1742128913.430909,371000,1.4318181276321411
1742128914.1056068,372000,2.8947367668151855
1742128914.7870998,373000,1.9249999523162842
1742128915.4649322,374000,1.8636363744735718
1742128916.135054,375000,3.1470587253570557
1742128916.868899,376000,2.0
1742128917.581673,377000,1.1363636255264282
1742128918.256031,378000,1.58695650100708
1742128918.9881642,379000,1.952380895614624
1742128919.62275,380000,2.190476179122925
1742128921.0860019,382000,1.0681818723678589
1742128921.7603378,383000,1.0833333730697632
1742128923.1919959,385000,2.049999952316284
1742128923.9067369,386000,1.7727272510528564
1742128924.5203211,387000,1.8571428060531616
1742128925.275842,388000,2.0999999046325684
1742128925.965819,389000,3.029411792755127
1742128926.649774,390000,2.1111111640930176
1742128927.350421,391000,1.125
1742128928.098322,392000,1.7619047164916992
1742128928.78301,393000,2.4749999046325684
1742128929.5491142,394000,2.1666667461395264
1742128930.915164,396000,2.090909004211426
1742128931.606046,397000,0.9166666865348816
1742128932.289809,398000,0.9318181872367859
1742128932.954308,399000,2.5789473056793213
1742128933.7190819,400000,1.06521737575531
1742128935.103959,402000,1.795454502105713
1742128935.770468,403000,2.21052622795105
1742128936.469055,404000,3.25
1742128937.844165,406000,1.7391303777694702
1742128938.573956,407000,2.174999952316284
1742128939.975996,409000,2.450000047683716
1742128941.3346949,411000,2.450000047683716
1742128941.996607,412000,2.450000047683716
1742128942.7626162,413000,2.261904716491699
1742128944.1601942,415000,2.026315689086914
1742128944.9439108,416000,2.2272727489471436
1742128945.520687,417000,2.299999952316284
1742128946.983347,419000,1.2619047164916992
1742128947.688332,420000,2.5999999046325684
1742128948.399188,421000,1.9318181276321411
1742128949.080632,422000,2.357142925262451
1742128949.728956,423000,2.0681817531585693
1742128950.4257762,424000,1.6041666269302368
1742128951.1319628,425000,2.0
1742128951.8790789,426000,2.700000047683716
1742128952.597619,427000,1.7619047164916992
1742128953.971936,429000,2.0714285373687744
1742128955.353021,431000,0.761904776096344
1742128956.766211,433000,1.952380895614624
1742128958.819394,436000,1.5952380895614624
1742128959.514844,437000,2.6842105388641357
1742128960.937097,439000,2.7249999046325684
1742128961.6615381,440000,1.875
1742128962.338204,441000,1.2272727489471436
1742128963.0238621,442000,0.6666666865348816
1742128963.784947,443000,0.75
1742128965.151168,445000,2.9375
1742128965.856939,446000,1.3125
1742128966.585752,447000,1.5
1742128967.203142,448000,2.142857074737549
1742128968.0409641,449000,1.1458333730697632
1742128968.70888,450000,1.7391303777694702
1742128969.42348,451000,1.774999976158142
1742128970.118644,452000,3.263157844543457
1742128970.727125,453000,1.6749999523162842
1742128971.4199839,454000,2.6666667461395264
1742128972.191148,455000,3.5
1742128972.876828,456000,2.5250000953674316
1742128974.242008,458000,1.5714285373687744
1742128974.9386702,459000,1.5909091234207153
1742128975.63079,460000,1.4166666269302368
1742128976.315989,461000,2.075000047683716
1742128977.080071,462000,2.5
1742128977.72047,463000,1.8409091234207153
1742128978.410906,464000,0.5600000023841858
1742128979.186698,465000,1.4375
1742128979.779094,466000,2.8947367668151855
1742128980.537386,467000,1.8043478727340698
1742128981.223201,468000,0.9583333134651184
1742128981.975623,469000,1.3333333730697632
1742128982.6573188,470000,1.8863636255264282
1742128983.2612832,471000,1.5
1742128984.0254421,472000,2.4318182468414307
1742128984.749502,473000,0.8260869383811951
1742128985.451091,474000,2.6052632331848145
1742128986.1030982,475000,2.549999952316284
1742128986.796916,476000,1.547619104385376
1742128988.2287848,478000,2.299999952316284
1742128988.9836318,479000,1.4791666269302368
1742128991.0005949,482000,1.976190447807312
1742128991.676631,483000,1.1818181276321411
1742128992.3899379,484000,1.58695650100708
1742128993.1254451,485000,2.0999999046325684
1742128993.814201,486000,2.9210526943206787
1742128994.534593,487000,2.6842105388641357
1742128995.1614919,488000,1.399999976158142
1742128996.1209621,489000,2.0999999046325684
1742128996.908803,490000,1.5714285373687744
1742128998.2817438,492000,2.972222328186035
1742128998.8995352,493000,2.799999952316284
1742128999.682014,494000,1.1875
1742129001.775323,497000,2.4285714626312256
1742129002.64275,498000,1.7380952835083008
1742129004.122441,500000,3.25
